id,timestamp,author,likeCount,text
UgyTCJOtsAXf-acc1Mp4AaABAg,1647561600,BirderJoel,2,"00:02:36 start

00:12:48 Rolling Star / YUI
00:20:32 変わらないもの / 奥華子
00:27:51 えりあし / aiko
00:35:03 爆弾魔 / ヨルシカ
00:45:43 Stay Alive / エミリア
00:55:09 逆さまの蝶 / SNoW
01:03:20 秒針を噛む / ずっと真夜中でいいのに。
01:14:24 盜作 / ルシカ
01:44:59 奈落の花 / 島みやえい子

01:51:16 SC time"
Ugybtu3slIJ5xoeORDx4AaABAg,1617235200,Ximitar,0,大好き！！
UgxxGBPZTrB6x4FX5y54AaABAg,1617235200,はらぺぇにょふらぺちぃの,0,:_るんるん:
UgzQWp_6EK4Rk0pkmZt4AaABAg,1617235200,フォンデュ,0,この放送だけバックグラウンド再生できないのなんでだろ
Ugx72ulYrl9fK8P4sH54AaABAg,1617235200,Redan Kenneth Uy,0,"あなたはそれを非公開にした You private it.
巧妙だった That was devious.
まだ見つけた Still found it."
UgzZ9Xt6Gedv69TEv2V4AaABAg,1617235200,Nexcell Pride,1,"Once again, Rushia-hime voice is like reaching the sky... Good song selection ever :_ちょうちょ:
Between the great part of Utawaku and last song from list, also a Zatsudan was included.

It look like that Saturday's stream, but without the drinking.

At least Rushia is fine, after what happened yesterday, where she had to postpone delivery due to intense dizziness, as mentioned on Twitter. Fortunately the vegetable soup recovered her completely."
UgwnjdNlQdTNCE8405J4AaABAg,1617235200,まお,1,"お歌もお話しもとても楽しかったよ。
素敵な夜をありがとう✨"
Ugyl8qjGVYxvELJa3ot4AaABAg,1617235200,ビーフシチュー,0,"るしあちゃんアーカイブありがとうございます！！！
いつもるしあちゃんの歌枠を寝る時に聴いてます。るしあちゃんの歌声が心地よくて大好きです！！
新しい歌枠アーカイブ助かります…！！（使ってみたかった）"
Ugy58PcZ4P9e1b4fuad4AaABAg,1617235200,Trom be,0,声可愛いかっこいい
UgxQ_HWzK986zBSwYqh4AaABAg,1617235200,Jin,0,Nice Voice👍
UgxnFLohR_x39Y0TRPZ4AaABAg,1617235200,あしか,0,安定の可愛さ
UgyVIipdo9QKedpapLN4AaABAg,1617235200,This??,0,kawaii rushia
UgzvfxmTgbyR3RbMwGB4AaABAg,1617235200,ディアウスピター(ФωФ),0,今日の配信ありがとう、俺はどんなるしあちゃんでも、全部受け止めるし嫌いにはならないよ、だからありのままのるしあちゃんを見せてほしい:_おつるしのお::_おつるしのつ::_おつるしのる::_おつるしのし::_るんるん:
UgwqruNH5z1GVfgT6eB4AaABAg,1617235200,嫉妬の傀儡MR,0,"あと1時間後に仕事だ
やる気マックスで臨めそうだぜ！
ちょうーぜつ楽しい時間だったぜ:_ハート:"
UgxEqccQJobIuKC8YdB4AaABAg,1617235200,Rhoel Gremory,0,Noooo I lost the stream (poor English today)
Ugy4Jubz23PacY9eNbF4AaABAg,1617235200,Hiryū Ran 草,0,Aaww rushia your voice is very beautiful >w<
Ugzry3xmWZo-WyPbZtJ4AaABAg,1617235200,Soggy Socks,1,DID I JUST LOSE A STREAM
UgxOn3fqT3RcCUVoNIl4AaABAg,1617235200,Cain Belhyde,3,Naraku no Hana (奈落の花) 1:44:45
UgxOn3fqT3RcCUVoNIl4AaABAg.9ElEafrQS_j9ElIXY2EgWR,1617235200,Trom be,0,イケボ
Ugxyhp7optAP_5EX06Z4AaABAg,1617235200,ちょむ,1,"るしあちゃんの歌声とてもすきだよ
ありがとうね"
