id,timestamp,author,likeCount,text
UgwkK9AFscg1p6cbIAx4AaABAg,1648735920,匿名 希望,0,😅
UgzOmjpzf2BIu3BIuwB4AaABAg,1648731600,_KronoXiα;【ホロ+うい推し】,0,"好きだよ......




好きだったよ..........
さよなら、るしあ。"
UgzG-TEIM7xhYCYH1M94AaABAg,1648684800,あおいちゃん,1,:_おこなのです::_おこなのです::_大泣き::_大泣き:
UgxiM5mGqpNO-anMT_54AaABAg,1646092800,CUTY,1,🙂
Ugw_ddnZef2xr2KlcZF4AaABAg,1646092800,meon,3,I love you forever.
UgzZbHjVe5Wqjm86sl54AaABAg,1646092800,Jack Der Hauptmann💀,3,Is everything we hold dear destined to eventually be completely lost and forgotten?
UgxoaeV7LQr6PMWn-rx4AaABAg,1646092800,かわ余の奴隷,2,ガブリアス！！
UgxljNDCa2oKONQ9OwB4AaABAg,1646092800,WeebSen,4,o7
UgwXpfb3P32m_33a8lh4AaABAg,1646092800,Kiritsugu Foxy,21,"And once again, we can't protect that smile"
UgxUwlCBgOJ230HVvmh4AaABAg,1646092800,akaSushee,1,o7
UgyNFDAG6HG_qWF7anN4AaABAg,1646092800,Ritchin F,2,kokoro ga itai
UgzyykCatvWJ1lMojft4AaABAg,1646092800,パイナップル伯爵,8,大好きだよ…
UgwxocbSIo8-6BZnmbh4AaABAg,1646092800,Christian Ramirez,4,wtf 😭
UgygZ6QuaK8jvv3Dla14AaABAg,1646092800,Space Wargamer,2,This one is so cute...
UgzyBDyIgEPQsYy4Yv14AaABAg,1643673600,武神,4,言葉で表せんぐらい好き
Ugw7sIqILI0E-pNVMIJ4AaABAg,1643673600,(自称)今北城城主武蔵刑部少輔銀宍,2,途中入れ歯取れたか？
UgzCk4dWyhtIQqWbqHR4AaABAg,1643673600,ぴんぴんぼ,1,目ラリってて好き
UgzKqty1I8ex1I8IJch4AaABAg,1643673600,にく,1,え？俺？そんなん大好きに決まってんじゃん
UgwEY9qHqYA67ikV8u54AaABAg,1640995200,beb 123,0,"Просто хотел сказать, что абсолютно никого не понимаю, но и меня никто не понимает. Но это было очень мило."
UgxkKAGVOrrc4ikKVRd4AaABAg,1638316800,うめぼし,1,ｱ
UgyDpHS88zjHque_C_J4AaABAg,1638316800,かみしば🦋宝鐘の一味のへい民💫,0,"大好きー！！！！！
ホロライブを知ったのは、るーちゃんがきっかけだったしこれからも1番大好き！！！！！！！
頑張ってね！！！！！"
UgysNWJB0a_mxoAnkmN4AaABAg,1638316800,ボカロファン【公式】,1,"ｵｼｴﾅｲ🤐




愛してます"
Ugxes6B0Rc1OrLM1bO54AaABAg,1638316800,Az Rapras,0,噛んじゃった。
Ugz6_pjfYwC4DfZzLod4AaABAg,1638316800,Joel,0,ＷＡＬＬ R u s h i a
Ugylv5EdN3IJ0FjwUUt4AaABAg,1638316800,山乃 安葉,0,ww ふざけてるのもかわいい
UgxSLeeVdtG9YvJ_Ixt4AaABAg,1638316800,くめちゃん,0,概要欄草
UgwQDyLTIA6h7jy-g7F4AaABAg,1638316800,らいとぶるー,1,字幕ONにしても尚カオスで草
UgxL6PGhGyThpMMYDnx4AaABAg,1638316800,ナイス.ザ.ガンマン TY!! 一発集中狙い撃ち!!,0,"っスー――ーーーーーーーーーーーーーーーーーーーーーーーーーーー..........................................................................................................................
これ何の動画ですか？W"
UgzQLOG_ImAG556Ld8Z4AaABAg,1638316800,123 cromartie,0,"17秒で癒やされた
（可愛すぎる）"
UgyJOaXXreBPXJDtVHZ4AaABAg,1638316800,ユウヤ,0,これ見ると毎回笑っちゃうわw
UgyeeaPY0I8Cs2kMlmB4AaABAg,1635724800,ニンフィア,0,最後の顔がw
UgwdAo1oj0QBSckokr94AaABAg,1635724800,Yongyi Lim,0,"So she's going insane, what's new?"
Ugy4XHndYsMsOTr9u4B4AaABAg,1635724800,Sans,0,？？？
UgxirsY-P1zz1CMbOWd4AaABAg,1635724800,海星Hi shing,0,あああああああああああああああ
UgyUri3UVEhDOhKPNFB4AaABAg,1635724800,Thọ Nguyễn Thái,0,Dễ thương thế 😊
Ugy0R4WgdiBv68nc3WZ4AaABAg,1635724800,Darth Zayexeet,2,"YES              YES

            YES

YES              YES"
UgzUvK0CLuQNFABGxP54AaABAg,1635724800,ダイ,0,「嫌いじゃない」って言ってもこ○されそう。
UgxkokI-wcBo_L7soON4AaABAg,1635724800,栃田,0,あぁ、可愛い
UgwDuGrChaTY9Dd92554AaABAg,1635724800,toortyb's head,1,???
UgwMLIbzj5nwUAmNIYd4AaABAg,1635724800,ぴよぴよのぴよ,0,るしあたん可愛すぎやろ
UgxW1Gi8tx22sKiHgKh4AaABAg,1635724800,こっそりこうた,0,幸せだ、、
UgxIxKot6je4MMbH02R4AaABAg,1635724800,mặt trời giả (sun),0,おはよるしあ (teo là ng vuẹt)
UgznQUnH9gpjTyNnvZl4AaABAg,1635724800,MI MA,0,I never learned japanese but I understand every single word 😂😂😂
Ugym-Pi9qHK0qP4LUzx4AaABAg,1635724800,Awsomeness202,0,"0:14, when mom finds the (insert bad joke here)"
UgzjIPSLjWh9lMbDh0F4AaABAg,1635724800,dogee,0,spittin fax
UgxfXzqm8d58vPIGEjp4AaABAg,1635724800,Dark yea夜葉,0,Kawaii~~~
Ugz-3MOx2nW-FFCf_4F4AaABAg,1635724800,Eri,0,i understand
Ugx28myXSy3nSaa9_y94AaABAg,1635724800,KawGu,0,ME: dafuq are you saying?
UgxK2LEku3bCWSokdSx4AaABAg,1635724800,B P,0,I see a fl*t c*tt*ng b**rd making cute expression😆.
UgwQseWS1l0V9uppGWF4AaABAg,1635724800,Flamboyant Dude,0,I understand
Ugz-N-TFLPt5vymhhF54AaABAg,1635724800,我就D,0,Rushia are you sick ? If so get well soon
UgzJ1XuJu7MmmTZgYsd4AaABAg,1635724800,Sushinoo,0,i watched this 30 times when i found it
UgwVNriDa1U4CmiSkVR4AaABAg,1635724800,vinckduck,0,She looks cute when she's not angry.
UgwVNriDa1U4CmiSkVR4AaABAg.9T_kvv3CGuQ9TayHjrtTSE,1635724800,tatakae,0,She looks more cute when she's angry (yandere xd
Ugz4OBMHb4nLyeuonzV4AaABAg,1635724800,Xtrik3R Gaming,0,"The anime title will be ""My deathmetal queen can't be this cute Season 2"""
Ugz-mxnQazSqzLG3owF4AaABAg,1635724800,TooManyPixels,1,i dont get it
UgyGuJGQ457KRJcdcX94AaABAg,1635724800,廢人,0,???????????????
UgzGsTu-42Yc6B-pLKd4AaABAg,1635724800,Erik Hernández,0,"wtf, she's so cute"
UgwoH_bAqL8Uz4UgNbx4AaABAg,1635724800,iSeEyOu,0,???????????????????????????????????????????????????????
Ugyjx1pTQ2LiAOh_vZ54AaABAg,1635724800,Septian Indra,0,that kones konesii
UgxELDoFgKw1ZPBVTKZ4AaABAg,1635724800,Huy Hoàng,0,Nice!
UgwdgGSTuwoZoiSEwIF4AaABAg,1635724800,A8中学最強ゼクラ-Zeqra [1000人目標］,1,"正直言っていい？










超超超好き"
UgyOdZrFdzDelwWX_GF4AaABAg,1635724800,sorabyo 🐥🐥,0,かわいい
UgyjSyy8DVBaksNSmi94AaABAg,1635724800,Anime Fan,0,💖💖💖💖💖💖💖💖💖💖
UgxTW8jwxkOVLRuBnvd4AaABAg,1635724800,EduardoPaz,1,Que?
UgySjKclCNOc2WyeoMZ4AaABAg,1635724800,"MASTER , SURYA SAN _ VTUBER HOLOLIVE",0,"Cute kawaiii , kak Rushia nee san"
UgxWDtb78Uqv2aUiWdZ4AaABAg,1635724800,junaidi gun,0,"ああ、彼は私たちに彼の胸がどれくらい平らかを尋ねたのを見る.
Anjay rata"
UgwOKcYjr1gVi1qb5a14AaABAg,1635724800,LuNaTiK_ donordt,0,she sqid DAISUKI
UgzfRoclN97a2kx72hJ4AaABAg,1635724800,Sylphyx,0,I'm totally lost
Ugx1faa4OZ2lD_huzZV4AaABAg,1635724800,Flávio Fernandes,0,Thought it was Soju channel
Ugwfl-CwfacSy_4nZ7R4AaABAg,1635724800,Orihara Ch.,0,ga jelas nying
UgxUUNoA5tnWwiCf8594AaABAg,1635724800,KiZoKu Senpai,0,Oh no she is broken
UgzdXPkexWFyfszMlWt4AaABAg,1635724800,SHRIMP🍤not SIMP3k,0,?????????
UgzIPD3MnqwkfD3NOW14AaABAg,1635724800,ღ저에요! ღ,0,??????????
Ugy0PLzBXDHPpFc5_OZ4AaABAg,1635724800,nosehola,0,"when
ndeah"
UgxOXryLGs8DhUJmtbJ4AaABAg,1635724800,爆裂道Andy桑,1,露西亞也要進軍廢片界了嗎~？哈哈🤣🤣
Ugzi0Katvv_m0VSyy9x4AaABAg,1635724800,おくと,0,かわいい。
UgxjENKq6A-UOAaRz454AaABAg,1635724800,菊花の神卍,1,このCMが好き。
Ugz0Em3Pxdeq2CfFyfp4AaABAg,1635724800,Master Official,0,Where is translator-san
Ugw1WUToVurYELia3h94AaABAg,1635724800,YuuJii Ch,0,"I didn't understand what she said but.

You're so cute RUSHIA!!!!!!"
UgxokWkYBji0Sknoq4F4AaABAg,1635724800,Valgry,0,UGHH... THE CUTENESS....
Ugy2msI9JxG0vyNbndN4AaABAg,1635724800,Sergio Gonzalez,0,Que?
Ugy2msI9JxG0vyNbndN4AaABAg.9TL5WHgIMb49TL5Xw07MxX,1635724800,Sergio Gonzalez,0,Paso
UgzCyi5uLJENRPKbV-94AaABAg,1635724800,Andy Bersal,0,"Uhhh...
Yes?"
Ugy6yVHxcSKa40kOhol4AaABAg,1635724800,Koyomi Onii-chan,18,"Did I search this? 
-NO
Will I watch it again? 
-YES
Should we SIMP for Rushia
-ABSOLUTELY MUST"
UgyYEtLp8JruYZTxFFl4AaABAg,1635724800,うさこ,0,とてもかわいい
Ugx0LvyiPloG4ugiNo54AaABAg,1635724800,Abyss,0,ベリー怖い♥️
UgzH_Y4NWj7aRMsLf7R4AaABAg,1635724800,윤종혁,0,kawaiisugiru
Ugx6g7QLxSloBEZiPO54AaABAg,1635724800,こしあん,1,Kawaii
UgyYWY7XpPt1-I4FmLl4AaABAg,1635724800,애니마루,0,Good
Ugz1RIbBJ13RUrRZM_Z4AaABAg,1635724800,car,0,"And here I am, expecting a death metal scream"
Ugw2RI8mOr_BYVjBMTd4AaABAg,1635724800,あびこ京一,0,とてもかわいい~！！
UgxdX5vSBloVOVaZX3B4AaABAg,1635724800,猫魈 こるく,0,あいしてる
UgzoNQR85kYp5S373rl4AaABAg,1635724800,かわいい翔子さん,1,君君＝きみくん
UgxrG9YxMcd6QtOI2-14AaABAg,1635724800,McGalih,0,Oshiete yo Oshiete yo sono sukumi wo...
UgybZOcXiEj1qoF8kWh4AaABAg,1635724800,深淵の監視者,0,大好きだよ。
UgyoGvD-9GlBYeiZZk14AaABAg,1635724800,ARGENTUM M,14,"""Ты понимашь что она говорит?""
""нет""
""Это мило?""
""ДА"""
UgzuYSyjgzEaCe6OAqR4AaABAg,1635724800,Aut alive,0,"私もまな板のこと好きだよ
料理にかかせない相棒だからな"
Ugyny880-aK6sE4Z8bd4AaABAg,1635724800,forceps999,0,あぁ^～脳がきもちええんじゃ～
UgxH8gbdR0dnsngzI254AaABAg,1635724800,Guda Guda,0,Kawaii
UgwDToj1FZ0wN4b9Url4AaABAg,1635724800,らむねいろ,0,"日本語を
しゃべれ"
UgyziOKz4exfeN1jA6d4AaABAg,1635724800,Shirokane Rinko,0,Rushia is so cute peko desu
UgxAoL_Kb76YIl0-xvV4AaABAg,1635724800,アマツカイチカ,0,るしあちゃん可愛い〜
Ugy_VJ5Z4LoW7U6aoXJ4AaABAg,1635724800,ちゃむちゃん,0,好きに決まってんじゃん！
UgwYIBjvHchEN38QGE14AaABAg,1635724800,青之龍87,0,0:10
UgwFIFapC6Zqo_BZsbJ4AaABAg,1635724800,Muffin Ch. アグリバスタード,0,今るしいー！結婚してください
UgwMqs46SKNDYmo8Hgl4AaABAg,1635724800,Dareegon,0,0:09
UgzZI41KHSjtVftxf094AaABAg,1635724800,Zeratul777 [FruFru нарезки],0,Kon-pettan?
UgxFBnBlvYKPd37GscZ4AaABAg,1635724800,shakothanks,0,Tá aí gostei
Ugxf-OaDtooYsOnqagV4AaABAg,1635724800,李魚王,0,可愛(*´∇｀*)
UgwGRfl8JGvBwRkhcBB4AaABAg,1635724800,Stanislav Iliev,0,Why are my ears intact?
Ugzb1ko44ziGvxbKJkV4AaABAg,1635724800,Shadow Mage,0,"Welp, time to watch another two hundred times.
*proceeds to bookmark the video for future viewings*"
UgwEIPtHZZ7NfAFdSeJ4AaABAg,1635724800,SparkyBoi,0,"Sop being so cute, I can only handle so much"
UgxHE9J0gO-vG-iZD2R4AaABAg,1635724800,Gintori,0,hell yea
UgxO_XRl5BX0_i_NAXJ4AaABAg,1635724800,小峰0ω0🦋,0,（///▽///）露西婭好可愛❤️❤️❤️❤️
UgwNWG2Na5EYnmuOIjF4AaABAg,1635724800,Faceless Supporter,0,Ah that cute little fang and still got to love Rushia
UgwAt6nyCIMgo7Cscwp4AaABAg,1635724800,moerism,0,Yes
UgxXhQcyEljfpBZDpRB4AaABAg,1635724800,lol,1,Ok......
UgwkCGXaVaS5QeA1gCZ4AaABAg,1635724800,つなざわ,0,るしあって顔のフォルムが何とも言えない可愛さ
UgyKimhJBX2mhimBMeB4AaABAg,1635724800,Jayden Lunanyasuka,0,Aww
Ugx8PPQ1Mcawa9AB1_14AaABAg,1635724800,Thịnh🌵,0,Oh no! Are we about to be executed? 😟
Ugw57-FYgNS7oIVrnJl4AaABAg,1635724800,Angel David Nieva,0,TE AMO
Ugw2vYxnprQeSdeTQBd4AaABAg,1635724800,Joseph villegas hurtado,0,Zzz
UgyCD86UVD5Ju2vfnrh4AaABAg,1635724800,Just Another Guy With A Moustache,0,^^
UgykVTiKFYrEMvYcJ3t4AaABAg,1635724800,เกียรติ์,0,"Yes Question Mark... 
But you so Cute!!! 
Oh My Gosh!"
UgyDZIGjyotwyhmjCO94AaABAg,1635724800,alvarox951,0,MUST...HUG HER!!!
UgxWyZnrIeTqurPXIBZ4AaABAg,1635724800,Thiago_MRX,0,I have no idea about what was said but i agree
UgwYLyCfeOkHAlTge_p4AaABAg,1635724800,Mister K,0,ARE YOU DRUNK?
