id,timestamp,author,likeCount,text
Ugy-h74WJ0kG--UeoCN4AaABAg,1648702800,Ace ',1,Fandead forever
Ugyj2UWGnb2Xru23ddJ4AaABAg,1648598400,ビルシ,0,"私がるしあさんをはじめて知るようになった動画。
可愛い声後ろにいるパワフルなボイスというギャップをはじめて聞いたその時はまだまだ忘れられません。
もう数日後にこのチャンネルは見られないだろうが。。るしあさんは永遠に忘れられないでしょう。
その間おつかれさまでした。もうゆっくり休んでください。潤羽るしあさん。😢"
UgwLynoWy6UiQmRtp8N4AaABAg,1647734400,Yumi Kamda YcK,0,Минус уши
Ugzx_BajnvLCGXPv7jN4AaABAg,1647561600,IdenityX Unknown,0,"Yes another game that could drive people crazy :_やんでれ::_やんでれ:, COVER CORPORATION PLS DON'T DELETE RUSHIA YOUTUBE CHANNEL :_しょぼん::_しょぼん:

5:09 Well That was quick . Rushia's game just love messing with her and make her scream , Nice job guys:_くさｗ::_くさｗ:
Pls describe what happen before 20 minute , Den Den Den Woohoooo Den Den Den Woohooo :_くさｗ::_くさｗ:
20:10 Chicken Rushia
My ears ~~~~~~"
Ugz13G2_1pxT5EiStKd4AaABAg,1646092800,大家長,4,"懐かしいなぁ.....この時私人生めっちゃ落ちるの時ほんとにめっちゃ自殺したい......社会人になった仕事の経験完全0

仕事の内容は毎日うまくできなかった
でもちょうどルシアさんこの伝説の咆哮見て
めちゃ元気もらったwほんとにおもろすぎ😆

完全心から叫ぶめっちゃすっかりの気持ち感じました！だからルシアから超~~~~~元気もらった😆

自殺の事もう思わない！たからルシアに救われました！心から感謝しかいない🙏
でも.....ルシアさん今いない.....また落ち込んちゃった......ほんとにもう一度君の声聞きたい......ルシアさん😭"
Ugz13G2_1pxT5EiStKd4AaABAg.9Yxh1Cxa_Re9YxkyJcB5MM,1646092800,Aqua Intel's Smile Protector,1,Don't sad. Rushia may sad if you sad. We hope that she can live happily and peacefully
UgynfbYa8sbWyzopNHN4AaABAg,1646092800,Nick Peck,5,"5:09 Me on Feb. 24th, 2022 (if you know what I mean)"
UgynfbYa8sbWyzopNHN4AaABAg.9YplW7-uChB9Yxl4AMyyXd,1646092800,Aqua Intel's Smile Protector,3,That almost broke my ears lol
Ugy_BbnHwiX30uDs9aF4AaABAg,1643673600,ぜりー,1,"初見から絶好調でマジで草生える
にしても初めてのものを見るたびに大興奮してるところ本当にかわいいな。そういうところマジで好き:_きゅん::_ハート::_猫耳るしあちゅう:"
Ugzai6QxjB4vl0unF9t4AaABAg,1640995200,からあげくん,1,聖地巡礼
UgyY6qsLEYoqyDUUBA14AaABAg,1635724800,UwU,1,5:09 aaaaaaaaaaaaaaaaaaaaaaaahhhhhhhhhhhhhhhhhh
UgwXOPgsHqxT0qf8hgx4AaABAg,1633046400,灰色,0,初回から荒ぶってんねぇ:_きゅん:
